id,first_name,last_name,email,age,gender,state,street_address,postal_code,city,country,latitude,longitude,traffic_source,created_at,user_geom
18749,Christopher,Williams,christopherwilliams@example.org,13,M,Amazonas,73900 Nunez Summit,69400-000,Colônia Boa Vista,Brasil,-3.291289693,-60.9582885,Search,2020-06-20 04:08:00+00:00,POINT(-60.9582885 -3.291289693)
62618,Terry,Johnson,terryjohnson@example.org,24,M,Amazonas,1003 Walker Crossroad Apt. 969,69400-000,Colônia Boa Vista,Brasil,-3.291289693,-60.9582885,Search,2025-10-17 12:10:58.183589+00:00,POINT(-60.9582885 -3.291289693)
27583,Tina,Williams,tinawilliams@example.com,13,F,Amazonas,780 Brian Pass Suite 109,69400-000,Colônia Boa Vista,Brasil,-3.291289693,-60.9582885,Organic,2021-12-01 01:20:00+00:00,POINT(-60.9582885 -3.291289693)
5009,Joshua,Cox,joshuacox@example.org,17,M,Amazonas,9843 Joshua Key,69400-000,Colônia Boa Vista,Brasil,-3.291289693,-60.9582885,Search,2023-10-08 17:59:00+00:00,POINT(-60.9582885 -3.291289693)
60606,Eric,Bailey,ericbailey@example.org,48,M,Amazonas,37353 Nicole Walks Suite 166,69400-000,Colônia Boa Vista,Brasil,-3.291289693,-60.9582885,Search,2024-10-06 15:35:00+00:00,POINT(-60.9582885 -3.291289693)
36805,Joshua,Rodriguez,joshuarodriguez@example.org,19,M,Amazonas,2229 Nicole Crossroad,69400-000,Colônia Boa Vista,Brasil,-3.291289693,-60.9582885,Search,2022-01-23 04:44:00+00:00,POINT(-60.9582885 -3.291289693)
67661,Randall,Lee,randalllee@example.net,59,M,Amazonas,21116 York Wall Apt. 134,69400-000,Colônia Boa Vista,Brasil,-3.291289693,-60.9582885,Search,2023-04-17 02:25:00+00:00,POINT(-60.9582885 -3.291289693)
53578,Donald,Jones,donaldjones@example.org,26,M,Amazonas,60493 Miller Forges,69400-000,Colônia Boa Vista,Brasil,-3.291289693,-60.9582885,Search,2022-04-20 05:13:00+00:00,POINT(-60.9582885 -3.291289693)
16808,Alexander,Rivera,alexanderrivera@example.com,60,M,Amazonas,6375 Tara Center Apt. 028,69400-000,Colônia Boa Vista,Brasil,-3.291289693,-60.9582885,Search,2024-09-25 11:01:00+00:00,POINT(-60.9582885 -3.291289693)
53109,Wendy,Jennings,wendyjennings@example.org,55,F,Amazonas,971 Taylor Forks,69400-000,Colônia Boa Vista,Brasil,-3.291289693,-60.9582885,Organic,2025-06-18 10:15:00+00:00,POINT(-60.9582885 -3.291289693)
3806,Rhonda,Fletcher,rhondafletcher@example.net,29,F,Amazonas,839 Tina Valley,69400-000,Colônia Boa Vista,Brasil,-3.291289693,-60.9582885,Organic,2024-06-26 03:46:00+00:00,POINT(-60.9582885 -3.291289693)
15979,Kenneth,Anderson,kennethanderson@example.com,61,M,Amazonas,63327 John Ridge Apt. 616,69435-000,null,Brasil,-3.779835447,-60.69798501,Search,2025-03-11 01:47:00+00:00,POINT(-60.69798501 -3.779835447)
78879,Scott,Johnson,scottjohnson@example.com,44,M,Amazonas,259 Sabrina Roads,69435-000,null,Brasil,-3.779835447,-60.69798501,Email,2025-10-13 08:12:28.860678+00:00,POINT(-60.69798501 -3.779835447)
5941,William,Solis,williamsolis@example.net,37,M,Amazonas,5845 Pamela Manor Suite 696,69435-000,null,Brasil,-3.779835447,-60.69798501,Organic,2020-11-08 04:03:00+00:00,POINT(-60.69798501 -3.779835447)
89196,Matthew,Martin,matthewmartin@example.org,50,M,Amazonas,35178 Mcfarland Ville,69435-000,null,Brasil,-3.779835447,-60.69798501,Search,2019-05-03 00:15:00+00:00,POINT(-60.69798501 -3.779835447)
84906,Kimberly,Smith,kimberlysmith@example.net,29,F,Amazonas,45717 Lawrence Cliffs,69435-000,null,Brasil,-3.779835447,-60.69798501,Search,2024-06-27 06:14:00+00:00,POINT(-60.69798501 -3.779835447)
53602,Natalie,Walker,nataliewalker@example.org,34,F,Amazonas,52553 Richard Ramp,69405-000,Iranduba,Brasil,-3.095361121,-60.48041684,Organic,2025-06-03 08:24:00+00:00,POINT(-60.48041684 -3.095361121)
34490,Patrick,Holmes,patrickholmes@example.org,30,M,Amazonas,8835 Ashley Crossroad Apt. 356,69405-000,Iranduba,Brasil,-3.095361121,-60.48041684,Search,2021-11-19 18:03:00+00:00,POINT(-60.48041684 -3.095361121)
38891,Amanda,Martinez,amandamartinez@example.com,61,F,Amazonas,131 Turner Summit Suite 098,69405-000,Iranduba,Brasil,-3.095361121,-60.48041684,Search,2019-01-12 06:54:00+00:00,POINT(-60.48041684 -3.095361121)
19976,Christina,Schaefer,christinaschaefer@example.com,14,F,Amazonas,11135 Jenkins Skyway,69405-000,Iranduba,Brasil,-3.095361121,-60.48041684,Search,2023-01-02 02:04:00+00:00,POINT(-60.48041684 -3.095361121)
81052,Michael,Briggs,michaelbriggs@example.com,57,M,Amazonas,5261 Wendy Freeway,69405-000,Iranduba,Brasil,-3.095361121,-60.48041684,Organic,2019-01-17 02:06:00+00:00,POINT(-60.48041684 -3.095361121)
794,Stephanie,Newman,stephanienewman@example.com,46,F,Amazonas,9569 Melton Coves Apt. 506,69405-000,Iranduba,Brasil,-3.095361121,-60.48041684,Email,2025-10-04 12:27:00+00:00,POINT(-60.48041684 -3.095361121)
85305,Katherine,Foster,katherinefoster@example.org,59,F,Amazonas,487 Williams Unions,69405-000,Iranduba,Brasil,-3.095361121,-60.48041684,Organic,2025-04-11 13:30:00+00:00,POINT(-60.48041684 -3.095361121)
21769,Victoria,Alexander,victoriaalexander@example.com,43,F,Amazonas,3839 Yates Junction Apt. 916,69405-000,Iranduba,Brasil,-3.095361121,-60.48041684,Search,2024-07-16 07:47:00+00:00,POINT(-60.48041684 -3.095361121)
63594,Laura,Hernandez,laurahernandez@example.com,41,F,Amazonas,51347 Monica Village Suite 483,69405-000,Iranduba,Brasil,-3.095361121,-60.48041684,Search,2021-08-29 18:56:00+00:00,POINT(-60.48041684 -3.095361121)
78181,Barbara,Cruz,barbaracruz@example.com,42,F,Amazonas,1338 Taylor Isle,69250-000,null,Brasil,-3.770435805,-60.18321229,Display,2023-04-30 02:51:00+00:00,POINT(-60.18321229 -3.770435805)
83394,James,Trujillo,jamestrujillo@example.net,68,M,Amazonas,7385 Ward Courts Apt. 875,69250-000,null,Brasil,-3.770435805,-60.18321229,Search,2023-04-27 06:31:00+00:00,POINT(-60.18321229 -3.770435805)
42069,Jennifer,Kaufman,jenniferkaufman@example.net,23,F,Amazonas,401 Robert Throughway,69250-000,null,Brasil,-3.770435805,-60.18321229,Organic,2020-12-27 13:15:00+00:00,POINT(-60.18321229 -3.770435805)
40086,Micheal,Allen,michealallen@example.org,26,M,Amazonas,67478 Franklin Mill,69250-000,null,Brasil,-3.770435805,-60.18321229,Search,2022-06-07 17:34:00+00:00,POINT(-60.18321229 -3.770435805)
65074,Robert,Snyder,robertsnyder@example.org,55,M,Amazonas,97702 Willie Neck Apt. 145,69250-000,null,Brasil,-3.770435805,-60.18321229,Facebook,2022-02-21 14:56:00+00:00,POINT(-60.18321229 -3.770435805)
64976,Andrew,Bates,andrewbates@example.org,30,M,Amazonas,15281 Ferguson Garden,69250-000,null,Brasil,-3.770435805,-60.18321229,Search,2020-12-16 13:46:00+00:00,POINT(-60.18321229 -3.770435805)
6980,Kelly,Collins,kellycollins@example.com,44,F,Amazonas,9826 April Ranch Apt. 623,69250-000,null,Brasil,-3.770435805,-60.18321229,Facebook,2023-01-28 16:33:00+00:00,POINT(-60.18321229 -3.770435805)
71583,Philip,Stanley,philipstanley@example.com,46,M,Amazonas,478 Michael Estates,69250-000,null,Brasil,-3.770435805,-60.18321229,Search,2023-08-16 17:38:00+00:00,POINT(-60.18321229 -3.770435805)
88963,Christopher,Malone,christophermalone@example.org,57,M,Amazonas,848 Patricia Prairie,69038,Manaus,Brasil,-3.072872026,-60.08094576,Search,2024-06-20 14:17:00+00:00,POINT(-60.08094576 -3.072872026)
85595,Lindsey,Rivera,lindseyrivera@example.net,41,F,Amazonas,082 Kane Mountains,69038,Manaus,Brasil,-3.072872026,-60.08094576,Search,2025-03-17 18:15:00+00:00,POINT(-60.08094576 -3.072872026)
26670,Richard,Hernandez,richardhernandez@example.com,45,M,Amazonas,121 Crawford Points Apt. 318,69038,Manaus,Brasil,-3.072872026,-60.08094576,Search,2025-05-07 16:16:00+00:00,POINT(-60.08094576 -3.072872026)
22461,Kayla,Lewis,kaylalewis@example.com,54,F,Amazonas,408 Timothy Viaduct,69038,Manaus,Brasil,-3.072872026,-60.08094576,Search,2019-05-15 01:12:00+00:00,POINT(-60.08094576 -3.072872026)
5447,Christina,Keller,christinakeller@example.net,40,F,Amazonas,62926 Cannon Mews,69038,Manaus,Brasil,-3.072872026,-60.08094576,Email,2019-04-11 03:02:00+00:00,POINT(-60.08094576 -3.072872026)
53989,John,Olson,johnolson@example.org,66,M,Amazonas,736 Lewis Island,69038,Manaus,Brasil,-3.072872026,-60.08094576,Search,2020-08-14 05:34:00+00:00,POINT(-60.08094576 -3.072872026)
63707,Hailey,Stephens,haileystephens@example.net,32,F,Amazonas,219 James Via Apt. 699,69038,Manaus,Brasil,-3.072872026,-60.08094576,Search,2024-10-09 15:42:00+00:00,POINT(-60.08094576 -3.072872026)
50325,Alyssa,Anthony,alyssaanthony@example.com,20,F,Amazonas,04589 Salazar Expressway,69038,Manaus,Brasil,-3.072872026,-60.08094576,Display,2023-07-05 11:42:00+00:00,POINT(-60.08094576 -3.072872026)
2323,Michael,Humphrey,michaelhumphrey@example.com,23,M,Amazonas,177 Diana Flats Apt. 800,69035,Manaus,Brasil,-3.105482683,-60.06396071,Search,2020-01-01 00:49:00+00:00,POINT(-60.06396071 -3.105482683)
79878,Paul,Jackson,pauljackson@example.net,49,M,Amazonas,3524 Hawkins Passage Suite 157,69035,Manaus,Brasil,-3.105482683,-60.06396071,Search,2024-12-01 16:00:00+00:00,POINT(-60.06396071 -3.105482683)
22524,Travis,Hall,travishall@example.org,49,M,Amazonas,612 Clayton Junction,69035,Manaus,Brasil,-3.105482683,-60.06396071,Search,2025-09-27 01:57:00+00:00,POINT(-60.06396071 -3.105482683)
39647,Amanda,Stevens,amandastevens@example.net,60,F,Amazonas,170 Williams Port,69035,Manaus,Brasil,-3.105482683,-60.06396071,Search,2022-03-25 09:53:00+00:00,POINT(-60.06396071 -3.105482683)
74179,Andrew,Guzman,andrewguzman@example.net,21,M,Amazonas,5934 Decker Port Suite 913,69035,Manaus,Brasil,-3.105482683,-60.06396071,Search,2022-07-03 12:30:00+00:00,POINT(-60.06396071 -3.105482683)
9038,Todd,Steele,toddsteele@example.net,38,M,Amazonas,37385 Wagner Crescent,69035,Manaus,Brasil,-3.105482683,-60.06396071,Search,2019-09-25 10:30:00+00:00,POINT(-60.06396071 -3.105482683)
18667,Michael,Barnes,michaelbarnes@example.com,37,M,Amazonas,471 Mary Courts,69035,Manaus,Brasil,-3.105482683,-60.06396071,Search,2021-12-29 07:23:00+00:00,POINT(-60.06396071 -3.105482683)
31950,Tammy,Anderson,tammyanderson@example.com,58,F,Amazonas,1333 Wang Summit Apt. 093,69035,Manaus,Brasil,-3.105482683,-60.06396071,Search,2025-09-20 09:10:00+00:00,POINT(-60.06396071 -3.105482683)
89996,Rebecca,Torres,rebeccatorres@example.org,22,F,Amazonas,567 Shannon Prairie,69035,Manaus,Brasil,-3.105482683,-60.06396071,Search,2023-04-14 05:16:00+00:00,POINT(-60.06396071 -3.105482683)
64210,Daniel,Garcia,danielgarcia@example.net,42,M,Amazonas,9273 Hinton Flat,69035,Manaus,Brasil,-3.105482683,-60.06396071,Search,2021-03-11 06:53:00+00:00,POINT(-60.06396071 -3.105482683)
52924,Stephen,Peterson,stephenpeterson@example.com,33,M,Amazonas,2714 Angela Forest Suite 534,69029,Manaus,Brasil,-3.119078966,-60.0389366,Search,2020-05-31 08:58:00+00:00,POINT(-60.0389366 -3.119078966)
65884,Meghan,Lozano,meghanlozano@example.net,64,F,Amazonas,1269 Melissa Isle,69029,Manaus,Brasil,-3.119078966,-60.0389366,Search,2025-10-13 05:28:40.350151+00:00,POINT(-60.0389366 -3.119078966)
4598,Matthew,Owen,matthewowen@example.net,21,M,Amazonas,3655 Little Mills Suite 225,69029,Manaus,Brasil,-3.119078966,-60.0389366,Search,2023-03-22 02:44:00+00:00,POINT(-60.0389366 -3.119078966)
31763,Alec,Tate,alectate@example.org,19,M,Amazonas,48605 Gibson Oval Suite 735,69029,Manaus,Brasil,-3.119078966,-60.0389366,Search,2025-09-02 03:58:00+00:00,POINT(-60.0389366 -3.119078966)
16331,Christopher,Smith,christophersmith@example.net,37,M,Amazonas,790 Chen Squares,69029,Manaus,Brasil,-3.119078966,-60.0389366,Email,2020-03-25 17:40:00+00:00,POINT(-60.0389366 -3.119078966)
65015,Margaret,Collins,margaretcollins@example.org,27,F,Amazonas,83602 Howard Court Suite 571,69029,Manaus,Brasil,-3.119078966,-60.0389366,Search,2024-04-21 09:16:00+00:00,POINT(-60.0389366 -3.119078966)
77986,Daniel,Barrett,danielbarrett@example.com,13,M,Amazonas,10089 John Gateway,69029,Manaus,Brasil,-3.119078966,-60.0389366,Search,2019-01-14 02:26:00+00:00,POINT(-60.0389366 -3.119078966)
96436,Christopher,Smith,christophersmith@example.org,52,M,Amazonas,990 Kathleen Village Apt. 284,69029,Manaus,Brasil,-3.119078966,-60.0389366,Search,2024-02-17 10:19:00+00:00,POINT(-60.0389366 -3.119078966)
90717,Jennifer,Payne,jenniferpayne@example.net,18,F,Amazonas,7040 Jessica Shores,69029,Manaus,Brasil,-3.119078966,-60.0389366,Search,2019-11-05 11:12:00+00:00,POINT(-60.0389366 -3.119078966)
84591,Tracy,Brooks,tracybrooks@example.org,47,F,Amazonas,71562 Daniel Groves Suite 176,69029,Manaus,Brasil,-3.119078966,-60.0389366,Search,2024-11-25 08:56:00+00:00,POINT(-60.0389366 -3.119078966)
12665,Jeremiah,Bradley,jeremiahbradley@example.net,19,M,Amazonas,5998 Patterson Parkways,69029,Manaus,Brasil,-3.119078966,-60.0389366,Search,2025-02-04 16:48:00+00:00,POINT(-60.0389366 -3.119078966)
25135,Jill,Griffith,jillgriffith@example.com,18,F,Amazonas,829 Hall Keys Suite 317,69029,Manaus,Brasil,-3.119078966,-60.0389366,Display,2022-08-29 18:42:00+00:00,POINT(-60.0389366 -3.119078966)
58392,Reginald,Cox,reginaldcox@example.com,27,M,Amazonas,16844 Patrick Mission Suite 809,69029,Manaus,Brasil,-3.119078966,-60.0389366,Organic,2023-06-03 09:24:00+00:00,POINT(-60.0389366 -3.119078966)
11830,Benjamin,Schmitt,benjaminschmitt@example.com,34,M,Amazonas,98702 Hall Trail,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Search,2023-01-03 14:08:00+00:00,POINT(-60.03765311 -3.112280152)
12349,Sara,Mayer,saramayer@example.com,51,F,Amazonas,3036 Jacob Roads,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Search,2024-02-05 08:53:00+00:00,POINT(-60.03765311 -3.112280152)
20015,Christopher,Vega,christophervega@example.org,17,M,Amazonas,299 Gonzalez Groves,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Search,2020-03-24 12:50:00+00:00,POINT(-60.03765311 -3.112280152)
14129,Sheila,Jackson,sheilajackson@example.com,13,F,Amazonas,9927 Ward Trace,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Search,2023-09-23 14:07:00+00:00,POINT(-60.03765311 -3.112280152)
45358,Susan,Andrews,susanandrews@example.net,13,F,Amazonas,3234 Kevin Squares,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Search,2021-02-18 04:36:00+00:00,POINT(-60.03765311 -3.112280152)
15343,Mitchell,Davis,mitchelldavis@example.net,20,M,Amazonas,84716 Watson Harbor,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Search,2025-01-22 03:37:00+00:00,POINT(-60.03765311 -3.112280152)
26906,Allison,Davidson,allisondavidson@example.org,18,F,Amazonas,78112 Robert Dale,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Email,2022-08-23 16:17:00+00:00,POINT(-60.03765311 -3.112280152)
54735,Steven,Potter,stevenpotter@example.com,52,M,Amazonas,04293 Jennifer Unions,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Facebook,2023-09-27 07:15:00+00:00,POINT(-60.03765311 -3.112280152)
10693,Tyler,Austin,tyleraustin@example.org,40,M,Amazonas,915 Ferguson Hills,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Search,2019-12-02 17:40:00+00:00,POINT(-60.03765311 -3.112280152)
64472,Tracy,Rice,tracyrice@example.org,30,F,Amazonas,846 Rivera Prairie Suite 840,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Search,2019-05-31 17:23:00+00:00,POINT(-60.03765311 -3.112280152)
36853,Nathan,Collins,nathancollins@example.org,24,M,Amazonas,2365 Christina Key,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Organic,2024-02-19 09:03:00+00:00,POINT(-60.03765311 -3.112280152)
46519,Elizabeth,Hardin,elizabethhardin@example.org,31,F,Amazonas,01524 Penny Run Apt. 633,69030-680,Manaus,Brasil,-3.112280152,-60.03765311,Search,2019-06-14 06:24:00+00:00,POINT(-60.03765311 -3.112280152)
71940,Matthew,Carter,matthewcarter@example.com,13,M,Amazonas,5336 George Spurs Suite 801,69039,Manaus,Brasil,-3.031187913,-60.01965299,Search,2023-08-28 01:46:00+00:00,POINT(-60.01965299 -3.031187913)
52867,Aaron,Williams,aaronwilliams@example.net,27,M,Amazonas,143 Booker Village,69039,Manaus,Brasil,-3.031187913,-60.01965299,Search,2022-07-16 04:07:00+00:00,POINT(-60.01965299 -3.031187913)
14876,William,Owens,williamowens@example.com,14,M,Amazonas,648 Ivan Forest Apt. 679,69039,Manaus,Brasil,-3.031187913,-60.01965299,Search,2025-05-28 13:25:00+00:00,POINT(-60.01965299 -3.031187913)
77935,Dominique,Brown,dominiquebrown@example.net,59,F,Amazonas,1516 Romero Rue Apt. 979,69039,Manaus,Brasil,-3.031187913,-60.01965299,Search,2020-10-14 10:52:00+00:00,POINT(-60.01965299 -3.031187913)
27225,Sarah,Webb,sarahwebb@example.org,57,F,Amazonas,75917 White Street,69039,Manaus,Brasil,-3.031187913,-60.01965299,Search,2025-05-29 00:34:00+00:00,POINT(-60.01965299 -3.031187913)
99139,Elijah,Williams,elijahwilliams@example.net,44,M,Amazonas,247 Armstrong Canyon Apt. 532,69039,Manaus,Brasil,-3.031187913,-60.01965299,Search,2019-01-06 12:20:00+00:00,POINT(-60.01965299 -3.031187913)
26531,Jim,Perez,jimperez@example.net,32,M,Amazonas,693 Kenneth Union,69039,Manaus,Brasil,-3.031187913,-60.01965299,Search,2022-05-12 03:54:00+00:00,POINT(-60.01965299 -3.031187913)
73965,Mark,Davis,markdavis@example.org,58,M,Amazonas,6390 Lynch Ridges,69039,Manaus,Brasil,-3.031187913,-60.01965299,Search,2019-05-02 00:16:00+00:00,POINT(-60.01965299 -3.031187913)
1478,Samantha,Stone,samanthastone@example.com,57,F,Amazonas,91180 Jimenez Views,69039,Manaus,Brasil,-3.031187913,-60.01965299,Search,2021-12-01 01:05:00+00:00,POINT(-60.01965299 -3.031187913)
3983,Thomas,Lee,thomaslee@example.com,70,M,Amazonas,1935 Brown Locks Apt. 908,69039,Manaus,Brasil,-3.031187913,-60.01965299,Search,2020-12-05 01:25:00+00:00,POINT(-60.01965299 -3.031187913)
62262,Jesse,Hill,jessehill@example.com,50,M,Amazonas,89837 David Common,69039,Manaus,Brasil,-3.031187913,-60.01965299,Organic,2019-04-03 18:10:00+00:00,POINT(-60.01965299 -3.031187913)
84213,Troy,Mills,troymills@example.org,38,M,Amazonas,71132 Stacy Rest,69039,Manaus,Brasil,-3.031187913,-60.01965299,Organic,2023-07-17 13:31:00+00:00,POINT(-60.01965299 -3.031187913)
46024,Mary,Walker,marywalker@example.net,42,F,Amazonas,557 Kerr Streets,69039,Manaus,Brasil,-3.031187913,-60.01965299,Search,2022-08-13 05:38:00+00:00,POINT(-60.01965299 -3.031187913)
91973,Victoria,Morales,victoriamorales@example.net,42,F,Amazonas,140 Mallory Trafficway Apt. 910,69039,Manaus,Brasil,-3.031187913,-60.01965299,Search,2019-06-24 06:53:00+00:00,POINT(-60.01965299 -3.031187913)
92496,Kimberly,Moreno,kimberlymoreno@example.org,43,F,Amazonas,5432 Ross Island,69039,Manaus,Brasil,-3.031187913,-60.01965299,Facebook,2025-07-26 04:34:00+00:00,POINT(-60.01965299 -3.031187913)
85370,Andrew,Weber,andrewweber@example.org,54,M,Amazonas,0645 Weeks Burgs Suite 686,69039,Manaus,Brasil,-3.031187913,-60.01965299,Search,2020-10-04 08:29:00+00:00,POINT(-60.01965299 -3.031187913)
43795,Susan,Smith,susansmith@example.com,34,F,Amazonas,583 Daniel River,69039,Manaus,Brasil,-3.031187913,-60.01965299,Organic,2025-08-21 06:03:00+00:00,POINT(-60.01965299 -3.031187913)
15101,Darren,Hall,darrenhall@example.net,28,M,Amazonas,41187 Monica Landing Apt. 308,69039,Manaus,Brasil,-3.031187913,-60.01965299,Search,2023-02-16 03:18:00+00:00,POINT(-60.01965299 -3.031187913)
53593,Sean,Brown,seanbrown@example.com,46,M,Amazonas,3811 Reyes Corner Apt. 066,69093,Manaus,Brasil,-3.01264088,-60.00287275,Search,2022-04-28 04:51:00+00:00,POINT(-60.00287275 -3.01264088)
95908,Louis,Jones,louisjones@example.net,38,M,Amazonas,9077 Brandon Harbor,69093,Manaus,Brasil,-3.01264088,-60.00287275,Search,2021-03-16 10:24:00+00:00,POINT(-60.00287275 -3.01264088)
51191,Amy,Figueroa,amyfigueroa@example.org,44,F,Amazonas,7943 Linda Walks,69093,Manaus,Brasil,-3.01264088,-60.00287275,Search,2025-08-09 10:21:00+00:00,POINT(-60.00287275 -3.01264088)
24560,Lindsey,Baxter,lindseybaxter@example.com,60,F,Amazonas,049 Bill Summit,69093,Manaus,Brasil,-3.01264088,-60.00287275,Search,2020-06-26 05:36:00+00:00,POINT(-60.00287275 -3.01264088)
26645,Scott,Henderson,scotthenderson@example.com,54,M,Amazonas,678 Taylor Extensions,69093,Manaus,Brasil,-3.01264088,-60.00287275,Facebook,2021-01-24 05:11:00+00:00,POINT(-60.00287275 -3.01264088)
1575,Danielle,Everett,danielleeverett@example.net,39,F,Amazonas,6294 Christina Turnpike Apt. 286,69093,Manaus,Brasil,-3.01264088,-60.00287275,Search,2024-02-07 03:22:00+00:00,POINT(-60.00287275 -3.01264088)
14889,Maureen,Nelson,maureennelson@example.com,46,F,Amazonas,4068 Johnson Oval,69093,Manaus,Brasil,-3.01264088,-60.00287275,Search,2023-12-14 07:09:00+00:00,POINT(-60.00287275 -3.01264088)
6872,Andrew,Ponce,andrewponce@example.com,63,M,Amazonas,120 Scott Vista Suite 458,69093,Manaus,Brasil,-3.01264088,-60.00287275,Search,2022-08-13 03:05:00+00:00,POINT(-60.00287275 -3.01264088)
54671,Alicia,Nixon,alicianixon@example.net,48,F,Amazonas,671 Natalie Coves Apt. 130,69093,Manaus,Brasil,-3.01264088,-60.00287275,Search,2019-12-29 09:48:00+00:00,POINT(-60.00287275 -3.01264088)
12992,Carmen,Harris,carmenharris@example.org,33,F,Amazonas,88681 Rebecca Underpass Suite 486,69093,Manaus,Brasil,-3.01264088,-60.00287275,Search,2023-08-08 10:32:00+00:00,POINT(-60.00287275 -3.01264088)
54407,Carla,Allen,carlaallen@example.net,22,F,Amazonas,056 Brooke Glen Suite 290,69093,Manaus,Brasil,-3.01264088,-60.00287275,Search,2025-03-27 04:15:00+00:00,POINT(-60.00287275 -3.01264088)
5164,Bobby,Lowe,bobbylowe@example.com,50,M,Amazonas,0048 Tina Glen,69093,Manaus,Brasil,-3.01264088,-60.00287275,Search,2019-09-30 01:49:00+00:00,POINT(-60.00287275 -3.01264088)
63044,Andrew,Allen,andrewallen@example.org,63,M,Amazonas,4112 Rachel Shore,69093,Manaus,Brasil,-3.01264088,-60.00287275,Search,2021-10-26 03:09:00+00:00,POINT(-60.00287275 -3.01264088)
46353,Cheryl,Atkinson,cherylatkinson@example.net,52,F,Amazonas,6865 Andrew Road Apt. 509,69093,Manaus,Brasil,-3.01264088,-60.00287275,Search,2025-09-25 02:55:00+00:00,POINT(-60.00287275 -3.01264088)
98383,Rebecca,Thomas,rebeccathomas@example.org,37,F,Amazonas,92662 Williams Lights,69055-010,Manaus,Brasil,-3.084870225,-60.00264859,Search,2024-07-27 11:31:00+00:00,POINT(-60.00264859 -3.084870225)
41620,Rodney,Mcneil,rodneymcneil@example.net,30,M,Amazonas,683 Gordon Squares,69055-010,Manaus,Brasil,-3.084870225,-60.00264859,Search,2023-10-15 14:18:00+00:00,POINT(-60.00264859 -3.084870225)
67839,Maurice,Williams,mauricewilliams@example.net,52,M,Amazonas,82045 Sarah Fords,69055-010,Manaus,Brasil,-3.084870225,-60.00264859,Search,2019-08-21 01:07:00+00:00,POINT(-60.00264859 -3.084870225)
83336,Malik,Fox,malikfox@example.net,21,M,Amazonas,05169 Davis Isle,69055-010,Manaus,Brasil,-3.084870225,-60.00264859,Organic,2020-09-01 06:44:00+00:00,POINT(-60.00264859 -3.084870225)
49706,Maria,Padilla,mariapadilla@example.com,62,F,Amazonas,183 Perez Junction,69055-010,Manaus,Brasil,-3.084870225,-60.00264859,Search,2024-01-25 02:44:00+00:00,POINT(-60.00264859 -3.084870225)
11663,Brittany,Love,brittanylove@example.net,57,F,Amazonas,8404 Brandon Station,69055-010,Manaus,Brasil,-3.084870225,-60.00264859,Search,2024-09-11 15:02:00+00:00,POINT(-60.00264859 -3.084870225)
64551,Christian,Young,christianyoung@example.org,31,M,Amazonas,32114 Eileen Locks Suite 626,69055-010,Manaus,Brasil,-3.084870225,-60.00264859,Search,2023-07-05 13:02:00+00:00,POINT(-60.00264859 -3.084870225)
67013,Teresa,White,teresawhite@example.org,30,F,Amazonas,249 Debra Prairie,69055-010,Manaus,Brasil,-3.084870225,-60.00264859,Search,2020-05-23 10:28:00+00:00,POINT(-60.00264859 -3.084870225)
15950,Erin,Edwards,erinedwards@example.com,47,F,Amazonas,2931 Jeffrey Coves,69055-010,Manaus,Brasil,-3.084870225,-60.00264859,Search,2023-11-25 03:25:00+00:00,POINT(-60.00264859 -3.084870225)
76649,Victoria,Hart,victoriahart@example.org,30,F,Amazonas,8846 Gonzalez Falls Suite 495,69055-010,Manaus,Brasil,-3.084870225,-60.00264859,Search,2020-07-16 04:22:00+00:00,POINT(-60.00264859 -3.084870225)
77539,Sarah,English,sarahenglish@example.org,20,F,Amazonas,89435 Dustin Route,69055-010,Manaus,Brasil,-3.084870225,-60.00264859,Search,2020-08-20 15:19:00+00:00,POINT(-60.00264859 -3.084870225)
83156,Casey,Lambert,caseylambert@example.org,69,F,Amazonas,381 Glenn Lane Apt. 070,69055-010,Manaus,Brasil,-3.084870225,-60.00264859,Search,2024-04-30 06:40:00+00:00,POINT(-60.00264859 -3.084870225)
22846,Lisa,Thornton,lisathornton@example.com,27,F,Amazonas,761 Salazar Island Suite 290,69055-010,Manaus,Brasil,-3.084870225,-60.00264859,Organic,2024-04-03 06:38:00+00:00,POINT(-60.00264859 -3.084870225)
45591,Kimberly,Cox,kimberlycox@example.com,61,F,Amazonas,23663 Hicks Knolls,69055-010,Manaus,Brasil,-3.084870225,-60.00264859,Search,2020-11-09 12:02:00+00:00,POINT(-60.00264859 -3.084870225)
76946,Richard,Fleming,richardfleming@example.org,60,M,Amazonas,6837 James Forks,69055-010,Manaus,Brasil,-3.084870225,-60.00264859,Search,2020-01-24 14:00:00+00:00,POINT(-60.00264859 -3.084870225)
